,title,url,address,latitude,longitude,price,info,description
782,"24 Logwood Road Fortune, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/24-logwood-road-fortune-newfoundland-labrador/1424979709,"24 Logwood Road, Fortune, NL, A0E1P0",47.071571,-55.822778,"$187,000.00 ",Bedrooms: 4 *** Bathrooms: 3,"MLS庐 #1193035 Executive home and spectacular lot!  This home in Fortune would literally cost a ""FORTUNE"" in a larger town.  It is a dream home and it is looking for new owners.  It begins with the exterior curb appeal, spacious fenced back yard and abundance of parking.  I assure you the interior will not disappoint.  So much natural light from the large windows will brighten your day. The entry porch is very large and welcoming and has a door to a large laundry room.  Step up a few steps to the modern kitchen with lots of cabinets,  the dining room is open concept to the kitchen and then into the 25.4 X 19.5 living room with fireplace insert.  There is a patio door to the relaxing and private back deck.  The backyard has to be seen to be appreciated.  It is massive.  An office space, a bedroom and a 2 piece bath completes this level.  Up stairs there are three more bedrooms and the main washroom with a jetted tub. The basement has a rec room with bar, a games room and a 2 piece bath. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
783,Executive single house for lease in Kenmount Terrace,https://www.kijiji.ca/v-apartments-condos/st-johns/executive-single-house-for-lease-in-kenmount-terrace/1456916747,"1 Titania Pl, St. John's, NL A1B 0K1, Canada",47.5458697,-52.7987918,"$1,750.00 ","Unit Type: Apartment *** Bedrooms: 3 *** Bathrooms: 1 *** Parking Included: 2 *** Agreement Type: 1 Year *** Move-In Date: September 1, 2019 *** Pet Friendly: No *** Utilities Included: Water *** Also Included: N/A *** Size (sqft): 2,857 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: No *** Appliances: Laundry (In Building), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard *** Amenities: N/A","FOR LEASE - This 2 storey home with attached garage is absolutely stunning and was built on the corner lot of a CHILD SAFE CUL-DE-SAC in the Westgate subdivision. This open concept home is sure to impress with all the quality finishes and upgrades such as 9ft ceilings on the main, modern trim package, gleaming hardwood flooring and ceramics throughout. High end stainless steel appliances in the kitchen, ceiling height cabinetry with glass and tile backsplash, and propane fireplace in living room. A gorgeous hardwood staircase leads upstairs which boosts a spacious master bedroom and other 2 bedrooms. Master bedroom includes a walk in closet and Ensuite featuring with glass shower and a stunning freestanding soaker tub. The basement is partially developed with a large bonus office. Asking lease is $1750/month, POU. No pets, No smoking! Call 7097496054 if you are interested in!"
784,"192 Pleasant Street St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/192-pleasant-street-st-johns-newfoundland-labrador/1456764796,"192 Pleasant Street, St. John's, NL, A1E1L8",47.5551604,-52.7215379,"$179,900.00 ",Bedrooms: 4 *** Bathrooms: 2,"MLS庐 #1202422 Great INVESTMENT property or FIRST TIME BUYER home close to everything in St. John's...downtown, hospitals, schools and recreation! Being sold FURNISHED, this house is much larger than it appears from the front with several additions over the years. Main floor features large living room with fireplace, dining room, eat-in kitchen, laundry room and 3 piece bath! Second floor features 4 bedrooms, master having a fireplace (currently gyproced in) and 4 piece bath with new tub and surround! Concrete basement has lower ceiling but provides great storage and workshop. There is a 10 X 12 deck on back and a lovely fenced mature backyard for children or pets!! Upgrades include new 200amp electric panel in 2016. new hot water boiler, mostly vinyl windows, laminate flooring and roof 2010. Currently there are 2 tenants in place.  Measurements are approximate. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
785,"231 Topsail Road St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/231-topsail-road-st-johns-newfoundland-labrador/1424977263,"231 Topsail Road, St. John's, NL, A1E2B2",47.5406246,-52.7350406,"$229,900.00 ",Bedrooms: 5 *** Bathrooms: 2,"MLS庐 #1188230 This property was previously a registered two apartment home and has since been converted to a single unit. Situated on Old Topsail Rd, just minutes from downtown, this gorgeous unit offer 3 bedrooms up, a eat in  country kitchen, separate dining area, and a large living room with gorgeous hardwood floors. The basement has three additional bedrooms, a spacious rec-room, and laundry. The grounds are well maintained and have plenty of shrubs and mature trees. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
786,"19 Tampa Drive Chamberlains/ Manuels, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/19-tampa-drive-chamberlains-manuels-newfoundland-labrador/1444688835,"19 Tampa Drive, Chamberlains/ Manuels, NL, A1W4T4",47.549999,-52.666599,"$300,000.00 ",Bedrooms: 4 *** Bathrooms: 3,"MLS庐 #1198254 Welcome to 19 Tampa Drive just off Fowlers Rd in beautiful CBS! The House was built 1999.  Close to Manuels Walking Trail and Panoramic view of Conception Bay and All Amenities. Pride of ownership shines through in this must see gem. This home boasts hardwood floors, ceramic tile, vaulted pine ceiling in living room which is overlooked by the kitchen and dining area. Kitchen has beautiful Corian countertops with a breakfast bar, eating area and access to the deck and fenced yard. 3 good sized bedrooms with ensuite off the master. The basement is fully finished with large family room, 4th bedroom, laundry, half bath and mudroom. Outside you will find an 18x24 wired garage on this beautiful corner lot...all you need to do with this home is MOVE IN! (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
787,Attn: Graduate or Mature Student  1 Bedroom Available Sept 15,https://www.kijiji.ca/v-room-rental-roommate/st-johns/attn:-graduate-or-mature-student-1-bedroom-available-sept-15/1457092881,"49 Howley Avenue Extension, St. John's, NL A1C 2T6, Canada",47.565129,-52.722262,$500.00 ,Furnished: Yes *** Pet Friendly: No,"Wanted graduate or mature student to share fully furnished detached house. 15 min. walk from MUN and 1 min. from supermarket. On bus route to MUN and MI. Heat, lights, washer, dryer and Fiber Op network included. Key locked bedrooms, 2 fridges and 2 baths Off street parking. No Smoking No Pets. House is exceptionally clean with no carpets. Bedroom is upstairs Pictures show available bedroom. One of five bedrooms"
788,2 Wyatt Blvd,https://www.kijiji.ca/v-apartments-condos/st-johns/2-wyatt-blvd/1450680655,"2 Wyatt Blvd, St. John's, NL, A1N 3H5",47.5301888,-52.7993084,"$1,200.00 ","Unit Type: House *** Bedrooms: 3 *** Bathrooms: 2 *** Parking Included: 2 *** Agreement Type: 1 Year *** Move-In Date: September 1, 2019 *** Pet Friendly: Limited *** Furnished: No *** Smoking Permitted: No *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer","Krown Property Management 2 Wyatt BlvdAvailable September 1st  3 Bedroom + Den, Conveniently Located in The Heart of Mount Pearl 2 Bathrooms Fridge, Stove, Dishwasher, Washer and Dryer Included Off Street Parking Electric Heat No Smoking Pets Negotiable Lease Required $1200.00 POU  Please contact leasing@kpigroup.ca or call 738-4567 to set up a viewing!!"
789,"13 Dosco Hill Bell Island, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/13-dosco-hill-bell-island-newfoundland-labrador/1424979075,"13 Dosco Hill, Bell Island, NL, A0A4H0",47.6403314,-52.9391329,"$164,500.00 ",Bedrooms: 3 *** Bathrooms: 1,"MLS庐 #1193130 Just a 20 minute ferry ride from Portugal Cove, and located on beautiful Bell Island. You'll find this lovely 3 bedroom bungalow, with the basement developed. The main floor features U-shaped country kitchens with lots of cupboard space and stainless steel appliances. Open concept dining and living room area, and a cozy wood burning fireplace. 3 spacious bedrooms. the main bathrooms features a whirlpool tub and a separate stand up shower. The basement features a rec room, laundry and a wine cellar. The backyard has a double tier patio deck with a fabulous view, a beautiful flower garden, 16 x 24 detached garage. This home has had many improvements in the past 6 years, such as new rec room floor, roof, septic, windows, detached garage, and patio. This home is a pleasure to view... (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
790,"8 Dawsons Sub-Division Bay Roberts, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/8-dawsons-sub-division-bay-roberts-newfoundland-labrador/1450972550,"8 Dawsons Sub-Division, Bay Roberts, NL, A0A1G0",47.5878055,-53.2830584,"$139,900.00 ",Bedrooms: 2 *** Bathrooms: 3,"MLS庐 #1182623 Centrally located! 2 bedroom bungalow in a family friendly subdivision; close to all the schools, shopping and amenities of Bay Roberts. Beautifully landscaped, the grounds boast lots of mature trees and shrubs. The main level features a kitchen with dining nook, living room with stone fireplace, spacious sunroom, 2 bedrooms, a full bath and a powder room. The finished basement offers a recroom, office, laundry room, hobby room, utility room and an additional full bath. If you need a place to store all the toys there is a detached garage with a loft. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
791,Wanted: WANTED. Two + bedroom house or apartment for rent,https://www.kijiji.ca/v-apartments-condos/st-johns/wanted-two-bedroom-house-or-apartment-for-rent/1456871907,", St John's A1a0a1 NL, Canada",47.6138757,-52.7099777,Please Contact,"Unit Type: House *** Bedrooms: 2 *** Bathrooms: 1 *** Parking Included: 0 *** Agreement Type: Month-to-month *** Move-In Date: September 10, 2019 *** Pet Friendly: Yes *** Utilities Included: N/A *** Also Included: N/A *** Size (sqft): 123 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: Outdoors Only *** Appliances: N/A *** Personal Outdoor Space: N/A","I'm looking for a pet friendly place to rent for my little family. We have a two year old son, dog and cats. Please contact me with anything available. Thank you"
792,Room for Rent,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent/1456950368,", Kilbride A1G 1S3 NL, Canada",47.5190098,-52.7516965,$550.00 ,Furnished: Yes *** Pet Friendly: No,"I am a working professional who lives a quiet and healthy lifestyle. I am looking for someone of a similar nature who is honest, clean and responsible to rent a room in my house. Students are welcome. No pets or smokers please. Off street parking is available and is close to a bus route. The room is large and furnished with own half bathroom on the downstairs level with a nice back garden. Rent is $550.00 a month which includes ulities, cable, internet and washer and dryer. Short term rental also available. Please call or text 685-7677."
793,"5 Invermore Place Conception Bay South, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/5-invermore-place-conception-bay-south-newfoundland-labrador/1456764346,"5 Invermore Place, Conception Bay South, NL, A1W3C7",47.515204,-52.9533172,"$299,900.00 ",Bedrooms: 3 *** Bathrooms: 3,"MLS庐 #1201239 Welcome to this beautiful 2-Storey... with TWO GARAGES! What a immaculate home! The home has beautiful curb appeal with a beautiful newly built deck on the front so you can enjoy the gorgeous view. The main floor is newly painted and super inviting. There is a spacious dining room at the front of the home that flows into the dining room and large kitchen. You'll love the nice headers, really adds character to the home. Of course the main floor has a half bath for your convenience. Upstairs you'll find 3 great sized bedrooms. The master is complete with walk-in closet and ensuite. Both baths upstairs have been updated. There is crown moulding everywhere on the top level. Downstairs is fully finished. It has a rec room, storage/office, and utility room. I can't stress enough how well taking care of this home is. The back garage is massive, approximately 16x26. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
794,"814 Southside Road St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/814-southside-road-st-johns-newfoundland-labrador/1424977256,"814 Southside Road, St. John's, NL, A1E1A7",47.5311166,-52.7389165,"$289,000.00 ",Bedrooms: 3 *** Bathrooms: 4,"MLS庐 #1193107 $$$ 2000.00 from the Vendor upon closing......can be used for Flooring/Reno/closing cost.......  4 Bathrooms 3 Bedrooms...What a terrific townhouse.....Nestled very close to Bowring Park, a stone's throw to Downtown and backing directly onto the peaceful Waterford River with incredible walking or running trails. Basement developed. Townhouse with 3 bedrooms upstairs with the Master boasting an ensuite with a Jaccuzzi soaker tub and a walk in closet. Open concept on the Main floor.  Private back yard to sit, relax and listen to the waterford river. The Laundry room is off the Kitchen on the main floor and has access to the garage. This home has 4 bathrooms, a large finished Rec Room and the spare room in the basement has a portable Rainforest steam shower system and Your own private Sauna (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
795,"48 Claddagh Road St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/48-claddagh-road-st-johns-newfoundland-labrador/1444688551,"48 Claddagh Road, St. John's, NL, A1H0N6",47.5022685,-52.829038,"$379,900.00 ",Bedrooms: 3 *** Bathrooms: 3,"MLS庐 #1198603 Welcome to the Towns Of Galway! The newest addition to the Galway family, this luxury town home is rich in personal comfort and architectural appeal. The entirely open concept main floor is a masterpiece of spacious elegance, and perfectly suited for small and large- scale entertaining. The second floor features three bedrooms and two full bathrooms, including a master ensuite, plus laundry. The basement consists of the garage, rough-in for future bathroom and a large unfinished space for a future rec-room. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
796,74 Meadow Rd,https://www.kijiji.ca/v-house-for-sale/st-johns/74-meadow-rd/1288597667,"74 Meadow Rd, Upper Island Cove, Newfoundland, A0A 4E0",47.630737,-53.23018,"$95,000.00 ",Bedrooms: 2 *** Bathrooms: 1,"Fabulous Ocean View! This FULLY FURNISHED 2 bedroom bungalow would make an ideal retirement home as you could spend endless hours watching whales, icebergs and boating activity from your living room or deck. The home offers one-level living and includes many great features such as a large living room/sunroom combo with custom window, pine walls and coffered ceiling. The home sports laminate flooring that flows from the kitchen to the living area, enhancing spaciousness and flow. Available immediately and fridge & stove included in the sale! Being sold as is where is. Call today!  Brokerage: EXIT Realty Oceans Edge  Salesperson: Pam Norman  MLS 庐: 1199781"
797,East end 3 bedroom apartment available Oct 1st,https://www.kijiji.ca/v-apartments-condos/st-johns/east-end-3-bedroom-apartment-available-oct-1st/1457085759,"32 Vancouver St, St. John's, NL A1A 2R6, Canada",47.5934361,-52.7195945,"$1,300.00 ","Unit Type: Apartment *** Bedrooms: 3 + Den *** Bathrooms: 1 *** Parking Included: 1 *** Agreement Type: 1 Year *** Move-In Date: October 1, 2019 *** Pet Friendly: No *** Utilities Included: Water *** Also Included: N/A *** Size (sqft): 1,500 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: No *** Appliances: Laundry (In Building), Dishwasher, Fridge / Freezer *** Personal Outdoor Space: Yard *** Amenities: N/A","East end main floor (plus basement rec room) apartment available for rent Oct 1st. This newly renovated house has an open concept kitchen and living room with an extra wide hall connecting 3 large bedrooms. Shared laundry, a private backyard and parking for one.Located 5 minute walk to CONA and on all major bus routes.Asking $1300 POUIf interested in viewing, please email agardiner5@gmail.com or call 746-6054"
798,"120-122 George Mercer Drive Bay Roberts, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/120-122-george-mercer-drive-bay-roberts-newfoundland-labrador/1450972549,"120-122 George Mercer Drive, Bay Roberts, NL, A0A1G0",47.5865473,-53.2654619,"$399,900.00 ",Bedrooms: 4 *** Bathrooms: 2,"MLS庐 #1180037 Great Investment Opportunity! Looking for a rental property? The possibilities are endless with this 2- apartment home. Rent out both apartments or live in 1, while renting out the other to help pay the mortgage. Property stretches all the way back to Neck Road, which allows secondary access to the property. With over 2 acres of land you could also subdivide into lots to sell. Property is located on a family friendly street & is close to the schools, shopping, recreation & all other amenities. Each apartment has a kitchen, dining room/ living room combo, 2 bedrooms & a full piece bathroom. Each apartment also has its own separate entrance & meter. On those beautiful summer evenings sit back, relax and sip your coffee, while you enjoy your breathtaking view of the ocean. The road is the only thing separating you from the waters edge. Dont miss out on this great opportunity. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
799,"16 MacBeth Drive St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/16-macbeth-drive-st-johns-newfoundland-labrador/1444686378,"16 MacBeth Drive, St. John's, NL, A1B5C9",47.6037209,-52.7469502,"$289,900.00 ",Bedrooms: 4 *** Bathrooms: 2,"MLS庐 #1191618 This well maintained, fully developed bungalow is located in Airport Heights within walking distance to Roncalli School and minutes to all major arterial roads. Sit on the large patio deck and enjoy a BBQ with the evening sun while watching your animals play in the fully landscaped, fully fenced lot, with an 8x10 shed. Main floor features 3 bedrooms including a spacious master with walk-in closet. Large eat in kitchen with lots of cabinets and center island. Lower level has family room, Large bedroom, and 3 piece bathroom (with shower). Large storage room with laundry area. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
800,"8 ASH Place MOUNT PEARL, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/8-ash-place-mount-pearl-newfoundland-labrador/1444685328,"8 ASH Place, MOUNT PEARL, NL, A1N2K7",47.506237,-52.804116,"$179,900.00 ",Bedrooms: 3 *** Bathrooms: 2,"MLS庐 #1198556 Very well kept and nicely renovated townhouse located just a 5 minute walk from Pearl Gate shopping and near 3 schools and it's on a great and quiet cut-de-sac. The main floor has hardwood floors, a 1/2 bath for guests near the front entrance and a patio door leading to a fine and private garden. The basement is developed with a rec room and laundry room. Upstairs you'll find 3 family sized bedrooms and a triple closet off the master. Just some upgrades include recent shingles, vinyl windows, and a new 200 amp panel. Great value on a great street. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
801,"14 Ploughman Place Unit#Lot 2 CONCEPTION BAY SOUTH, Newfoundland",https://www.kijiji.ca/v-house-for-sale/st-johns/14-ploughman-place-unit-lot-2-conception-bay-south-newfoundland/1456764411,"14 Ploughman Place Unit#Lot 2, CONCEPTION BAY SOUTH, NL, A1W0H1",47.5144022,-52.9572484,"$411,900.00 ",Bedrooms: 3 *** Bathrooms: 3,"MLS庐 #1202406 Welcome to Walker Grove! Walker Grove offers its residents a park like setting in the heart of Conception Bay South. The Northwest plan, like all our homes, has an organic look and feel. Boasting an open concept main floor with large living space, eating area and island, this home includes a heat pump. The large second floor has laundry and three bedrooms. The master has a large walkin closet and a huge ensuite which includes a soaker tub and stand up shower, this is a over sized lot with total depth being 159. Enjoy the quiet neighbourhood feel,being on the end of a cul-de-sac while being in the centre of CBS. WALKER GROVE   LIVE WHERE YOU LOVE! (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
802,16 Hunt's Lane,https://www.kijiji.ca/v-apartments-condos/st-johns/16-hunts-lane/1450813471,"16 Hunts Lane, St.John's, NL, A1B 2L3",47.595815,-52.731891,$900.00 ,"Unit Type: House *** Bedrooms: 4 *** Bathrooms: 1 *** Parking Included: 3+ *** Agreement Type: 1 Year *** Move-In Date: August 1, 2019 *** Pet Friendly: Limited *** Furnished: No *** Smoking Permitted: No *** Appliances: Laundry (In Unit), Fridge / Freezer","Krown Property Management16 Hunts Lane, St. John'sAvailable Immediately4 Bedroom Home for rent in St. John'sFridge, Stove, Washer & Dryer IncludedOff Street Parking for up to 4 CarsHardwood/Laminate/Linoleum Flooring throughoutOil HeatNo smokingPets NegotiableLease Required$900 POUPlease contact leasing@kpigroup.ca or call 738-4695 to set up a viewing!!"
803,3/4 Bedroom House For Rent Downtown. ,https://www.kijiji.ca/v-apartments-condos/st-johns/3-4-bedroom-house-for-rent-downtown/1456887000,"St. Johns , Canada",47.5615096,-52.7125768,"$1,200.00 ","Unit Type: House *** Bedrooms: 3 *** Bathrooms: 1 *** Parking Included: 2 *** Agreement Type: Month-to-month *** Move-In Date: September 1, 2019 *** Pet Friendly: Yes *** Utilities Included: Hydro, Water *** Also Included: N/A *** Size (sqft): 2,300 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: Outdoors Only *** Appliances: Laundry (In Unit), Laundry (In Building), Fridge / Freezer *** Personal Outdoor Space: Yard","This Three Bedroom House is located Downtown on Brazil Street. It is located In walking distance to all downtown business, restaurants, stores, and amenities. Bright and spacious, this home has just been painted throughout. The main floor has a great kitchen that opens onto a small yard. Bright living room. As well as a Den on the main which can be used as a forth bedroom or office. There are three spacious bedrooms located on the top floor. * Laminate and vinyl flooring throughout. * Fridge and Stove included. * Washer and dryer included. * On Electric heat. * Located on the Metro bus route * On street parking with obtained city permit. * Non smoking House. (Outside only) * A Well taken care of Pet is welcome :) Available for September 01, 2019. $1200.00 per month/ POU. A Security/damage deposit is required. References are required. We are looking for friendly professional tenant/s who will take care of the place like it鈥檚 their own. Long term only. Sorry no short term. To View... Email leaving information about who will be renting, if you have a pet. Please remember to provide a number in which You can be contacted. **serious inquiries only**"
804,"46 Claddagh Road St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/46-claddagh-road-st-johns-newfoundland-labrador/1444688550,"46 Claddagh Road, St. John's, NL, A1H0N6",47.5022685,-52.829038,"$379,900.00 ",Bedrooms: 3 *** Bathrooms: 3,"MLS庐 #1198601 Welcome to the Towns Of Galway! The newest addition to the Galway family, this luxury town home is rich in personal comfort and architectural appeal. The entirely open concept main floor is a masterpiece of spacious elegance, and perfectly suited for small and large- scale entertaining. The second floor features three bedrooms and two full bathrooms, including a master ensuite, plus laundry. The basement consists of the garage, rough-in for future bathroom and a large unfinished space for a future rec-room. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
805,"59 Main Road Hodge's Cove, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/59-main-road-hodges-cove-newfoundland-labrador/1407226838,"59 Main Road, Hodge's Cove, NL, A0E2A0",48.0412826,-53.7568311,"$139,000.00 ",Bedrooms: 4 *** Bathrooms: 2,"MLS庐 #1175495 This beautiful property has fantastic views of the ocean.  It has been renovated throughout with top quality finishes. The large open concept main floor has a very large kitchen with lots of storage.  This house has a large ensuite off the master bedroom with whirlpool tub.  The downstairs has a finished family room and two bedrooms along with a full bath. The rest of the downstairs is just about complete with just a few finishes remaining.  This house is priced to sell and an excellent value for the price. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
806,115 Glam Road,https://www.kijiji.ca/v-house-for-sale/st-johns/115-glam-road/1401908009,"115 Glam Road, Clarke, Newfoundland, A0A 1W0",47.54362391,-53.29690986,"$199,900.00 ",Bedrooms: 3 *** Bathrooms: 2,"Ideal Family Home! This 3 bedroom 2-storey sits on a private, landscaped lot, shielded from the main road by mature trees. The main floor features a kitchen with center island and dining nook, a spacious living room with pine ceiling & pellet stove and a bonus family room for extra space. Upstairs are 3 bedrooms and a full bathroom with Jacuzzi tub. A full, undeveloped basement is open to your creativity. The home has been well-maintained, was re-shingled and had a new oil tank in recent years. There is an in-house garage and two storage sheds in the yard. Call today to schedule a viewing!  Brokerage: EXIT Realty Oceans Edge  Salesperson: Pam Norman  MLS 庐: 1187938"
807,3 Bedroom Main Floor Home walking distance to schools/daycare.,https://www.kijiji.ca/v-apartments-condos/st-johns/3-bedroom-main-floor-home-walking-distance-to-schools-daycare/1442807592,"10 Reddy Dr, Torbay, NL A1K 1B6, Canada",47.6491779,-52.738971,"$1,250.00 ","Unit Type: House *** Bedrooms: 3 *** Bathrooms: 2 *** Parking Included: 2 *** Agreement Type: 1 Year *** Move-In Date: August 31, 2019 *** Pet Friendly: Yes *** Utilities Included: Water *** Also Included: N/A *** Size (sqft): 1,500 *** Furnished: No *** Air Conditioning: No *** Smoking Permitted: No *** Appliances: Laundry (In Unit), Dishwasher, Fridge / Freezer, Microwave *** Personal Outdoor Space: Yard, Balcony","Available Now. 3 bedroom, 2 bathroom, split-entry home in Torbay, Walking distance to both Primary & Elementary schools and daycare. Appliances include: fridge, stove, dishwasher, microwave/range, washer, dryer, and air exchange unit. There is a large pantry off kitchen for storage. Master bedroom offers a ensuite bathroom and walk in closet. Downstairs has an additional family room and laundry room. Off-street paved driveway. Enclosed private patio deck off kitchen. Lawn care done by owner. No smoking and only long term tenants please. Available now 1300/month POU. Text: +34691186751 Call: 17096918172 Leave a brief message Email: stephenbishop302@hotmail.com"
808,"65-67 Monument Road Conception Bay South, Newfoundland & Labrado",https://www.kijiji.ca/v-house-for-sale/st-johns/65-67-monument-road-conception-bay-south-newfoundland-labrado/1450780311,"65-67 Monument Road, Conception Bay South, NL, A1W2B3",47.5349784,-52.9300817,"$320,000.00 ",Bedrooms: 3 *** Bathrooms: 1,"MLS庐 #1200197 This prime1 Acre of R2 Zoning land is located in the Topsail area of Conception Bay South. Large portion is currently used and assessed as Commercial Usage. Plus, the Residential R2 zoning as well. This property is 1 Acre of vast potential, as R2 zoning for the right business minded person. The property currently consists of a 3 Bedroom, 2200+ S/F Bungalow with basement area. Plus Approx. 2500 S/F detached Garage/ building and three additional storage structures. (Being sold as is & All Furnishings ARE negotiable ). Great opportunity to do something with the current Multi Unit buildings or tear down and start from the ground up. Take advantage of this rare opportunity before its gone. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
809,"94 Hamilton Avenue St. John's, Newfoundland & Labrador",https://www.kijiji.ca/v-house-for-sale/st-johns/94-hamilton-avenue-st-johns-newfoundland-labrador/1456763141,"94 Hamilton Avenue, St. John's, NL, A1E1H9",47.554722,-52.717522,"$275,000.00 ",Bedrooms: 3 *** Bathrooms: 2,"MLS庐 #1202388 Centrally located in the vibrant City of St. John's, is this stylish and character rich home. 3 bedrooms upstairs and a small den for additional storage, an office or another walk in closet. The master bedroom is the perfect size and has a custom built, walk in closet. Main floor consists of a half bath, formal living room, an additional bedroom, den or office. The open large kitchen with island is open to a beautiful dining/family room area. There is an abundance of cupboard space and stainless steel appliances. Walking distance to downtown, on a bus route and near shopping. (id:24493)The trademarks MLS庐, Multiple Listing Service庐 and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA"
810,125 Pondside Road,https://www.kijiji.ca/v-house-for-sale/st-johns/125-pondside-road/1431667481,"125 Pondside Road, Spaniards Bay, Newfoundland, A0A 3X0",47.6209342,-53.28087396,"$279,900.00 ",Bedrooms: 3 *** Bathrooms: 2,"Pond Frontage! Looking for your dream home? This property would make the ideal family home or weekend getaway. Property is located in a quiet and family friendly area, close to the schools, shopping, recreation and only 1 hour from St. John鈥檚. Enjoy peace and tranquility from your very own private, park like setting. The main level of the home features an open concept eat-in kitchen and living room, which boasts a beautiful stone propane fireplace, bedroom, laundry room and full piece bathroom. Upstairs is the master bedroom, which features tons of natural lighting and your very own balcony, bedroom and full piece bathroom. If you require extra storage there is a crawl space and a 1.5 storey garage to store all the toys. On those beautiful summer evenings slip your kayak into the pond, cast your rod and try your luck at catching a trout or just sit back and relax on your back deck and enjoy the view. Don鈥檛 miss out on this great opportunity.  Brokerage: EXIT Realty Oceans Edge  Salesperson: Pam Norman  MLS 庐: 1195528"
